x [nm]	y [nm]
-441.67	601.98
-434.90	599.08
-432.77	620.24
-442.40	603.50
-444.17	607.41
-453.50	611.92
-435.00	611.40
-436.60	596.79
-437.30	600.84
-442.10	603.82
-445.60	627.51
-435.80	608.38
-445.57	611.76
-448.33	615.32
-448.60	605.25
-428.37	601.54
-439.30	612.35
-427.13	604.40
-429.83	596.95
-434.53	604.77
-442.43	602.45
-455.97	604.85
-450.93	610.37
-456.10	613.70
-442.67	597.23
-438.97	618.73
-440.70	598.29
-437.00	609.78
-449.90	607.11
-438.00	599.83
-446.23	601.52
-443.33	606.21
-443.37	605.37
-445.90	610.58
-442.00	599.42
-442.13	592.31
-454.50	602.27
-439.63	601.17
-448.20	596.60
-429.23	590.57
-443.77	607.07
-425.63	591.16
-442.30	614.15
-428.73	592.51
-445.20	608.99
-448.17	597.40
-440.53	589.81
-445.83	604.06
-443.87	613.62
-444.93	604.57
-446.47	608.80
-446.57	597.64
-428.57	597.56
-449.57	604.47
-450.87	607.08
-446.60	614.16
-437.90	602.98
-441.40	598.14
-443.80	608.73
-446.23	619.61
-449.00	619.45
-433.60	605.94
-442.80	594.34
-443.77	611.61
-441.60	608.79
-439.17	621.31
-439.17	608.60
-446.70	620.36
-443.60	623.23
-439.60	616.33
-435.50	592.90
-440.27	617.96
-437.67	602.34
-437.57	600.94
-439.27	610.51
-442.77	610.21
-447.00	601.29
-450.10	625.18
-435.83	618.99
-443.77	609.09
-438.20	621.91
-438.73	599.01
-452.83	599.23
-440.37	598.51
-436.23	609.13
-435.87	617.65
-432.63	595.00
-434.13	609.72
-436.57	598.92
-443.83	610.08
-431.96	613.30
-454.03	604.88
-452.30	622.55
-445.50	598.45
-433.13	612.09
-432.73	603.51
-451.47	612.39
-439.40	635.94
-448.13	600.08
-437.77	603.21
-451.37	614.37
-443.37	617.33
-454.97	612.95
-431.03	622.90
-432.73	604.72
-443.67	614.23
-442.00	606.35
-424.73	608.32
-441.03	601.09
-435.30	608.32
-448.90	626.42
-445.07	611.70
-454.83	608.84
-442.33	621.35
-451.83	630.42
-445.73	623.92
-437.77	615.33
-437.17	623.41
-433.47	605.31
-451.93	614.16
-456.90	620.60
-444.83	609.26
-445.10	625.34
-446.77	620.23
-454.17	621.29
-445.63	621.21
-450.33	607.11
-438.40	612.54
-448.33	614.08
-434.43	610.94
-441.57	635.83
-438.20	618.61
-442.47	615.13
-424.57	622.81
-438.73	618.11
-436.53	623.18
-437.57	622.58
-453.67	617.57
-440.10	604.86
-445.77	622.48
-438.50	624.29
-441.13	619.68
-434.90	626.65
-445.76	626.31
-431.47	621.28
-441.67	630.32
-436.50	618.74
-435.50	625.55
-449.73	629.50
-437.20	633.34
-437.23	623.82
-447.00	624.89
-435.40	629.62
-428.63	635.92
-445.17	631.47
-436.86	618.03
-435.97	619.58
-437.17	618.80
-437.40	631.97
-449.86	625.98
-433.03	624.01
-428.07	626.75
-448.30	629.01
-435.17	640.60
-443.50	635.67
-452.23	638.96
-458.23	642.99
-444.10	629.74
-438.67	628.74
-445.30	624.09
-437.17	623.07
-434.20	619.04
-452.33	634.64
-442.83	648.42
-444.30	618.43
-439.83	618.46
-450.80	626.91
-442.30	623.58
-431.87	612.71
-436.20	632.57
-453.10	624.38
-437.50	626.86
-433.30	628.60
-442.43	612.82
-444.57	631.51
-437.40	626.53
-439.47	626.51
-447.17	618.61
-444.23	621.06
-444.46	623.51
-440.13	614.04
-437.73	619.24
-452.77	630.70
-441.26	637.80
-441.40	620.29
-447.00	625.28
-442.46	628.12
-434.33	629.31
-454.30	633.87
-446.13	641.30
-428.96	614.16
-444.87	621.77
-442.73	632.72
-447.27	647.44
-439.93	623.05
-445.33	613.33
-426.77	618.77
-441.47	625.78
-433.50	605.92
-443.20	627.79
-440.33	629.69
-454.53	631.59
-447.30	635.38
-441.23	621.01
-442.63	629.42
-446.53	623.72
-438.10	628.53
-440.80	639.93
-440.57	632.56
-427.73	629.13
-433.47	625.94
-443.20	633.36
-453.36	640.43
-447.47	626.43
-445.03	631.22
-456.03	623.38
-445.63	619.05
-445.07	634.88
-444.67	639.45
-440.77	618.93
-455.57	622.04
-440.83	638.11
-447.27	627.51
-453.80	652.01
-446.60	640.07
-452.57	629.64
-451.20	633.39
-447.20	635.87
-444.73	626.00
-445.27	639.28
-441.67	623.09
-450.33	626.11
-438.63	627.08
-449.97	624.93
-444.97	635.43
-448.93	623.81
-442.97	626.85
-454.03	628.60
-445.60	641.52
-444.86	637.01
-453.27	638.23
-442.43	645.53
-448.10	633.54
-438.83	629.67
-441.73	628.53
-445.13	627.31
-451.96	621.35
-446.20	641.34
-455.20	639.68
-445.13	629.17
-460.87	633.94
-438.70	618.96
-443.37	639.81
-440.27	639.95
-431.86	636.58
-443.10	636.08
-441.30	629.56
-442.57	637.19
-441.30	629.30
-447.60	636.67
-445.17	641.99
-437.20	630.17
-443.63	636.26
-434.17	637.67
-451.40	622.11
-442.20	635.93
-443.60	637.69
-435.03	626.60
-444.60	647.74
-444.30	636.23
-453.53	640.95
-451.37	637.29
-439.43	630.34
-455.27	645.18
-449.43	640.52
-439.83	642.53
-441.30	652.90
-446.53	640.55
-437.13	647.00
-447.30	624.55
-451.10	636.00
-451.47	645.92
-441.90	640.05
-442.13	632.90
-444.53	642.56
-444.77	653.14
-441.63	645.20
-441.40	649.65
-447.17	652.22
-439.40	634.37
-443.07	642.19
-444.17	653.53
-427.17	641.71
-444.96	647.36
-440.63	645.15
-443.37	637.67
-442.20	635.51
-436.93	643.67
-443.70	648.96
-439.73	654.44
-439.00	628.37
-436.53	641.20
-457.67	647.50
-459.60	638.30
-438.60	629.65
-444.76	656.53
-444.73	654.86
-438.63	641.24
-435.87	638.47
-435.80	647.27
-455.93	649.29
-441.76	652.58
-437.37	636.99
-442.53	640.02
-452.17	650.26
-439.30	657.82
-447.17	652.04
-442.43	631.25
-436.03	660.57
-426.47	648.61
-442.77	654.90
-459.20	653.13
-443.13	639.71
-441.03	640.69
-460.53	649.94
-439.83	651.56
-445.17	646.46
-443.43	641.61
-448.80	645.06
-442.07	657.91
-446.40	644.43
-451.83	653.68
-440.47	645.12
-436.13	647.66
-437.77	661.19
-447.03	661.35
-443.63	649.96
-443.63	648.74
-445.93	642.22
-454.00	645.93
-442.73	655.48
-451.87	650.80
-447.63	647.59
-448.90	639.64
-447.13	662.44
-454.40	633.12
-437.57	643.42
-453.10	661.61
-453.27	639.45
-450.23	646.16
-435.33	637.61
-441.50	634.16
-445.93	663.65
-430.90	651.49
-441.73	630.38
-438.07	653.16
-441.23	644.80
-435.87	637.20
-453.97	654.48
-446.10	646.65
-441.76	655.72
-444.27	645.73
-458.87	659.98
-446.46	638.79
-448.00	643.49
-450.87	648.50
-440.47	640.74
-435.13	636.46
-447.60	630.59
-453.60	631.50
-452.80	636.01
-459.67	639.62
-452.43	643.82
-452.40	640.42
-452.17	639.64
-440.60	624.58
-445.60	641.17
-450.07	625.39
-448.50	625.86
-452.87	636.55
-450.90	653.31
-453.97	641.01
-456.73	644.48
-451.36	625.91
-458.17	637.15
-452.70	635.67
-438.70	625.78
-463.17	640.31
-458.10	641.51
-449.07	629.87
-452.03	634.23
-450.07	637.77
-460.13	618.14
-443.33	643.33
-444.67	632.73
-441.40	648.73
-433.43	639.81
-442.43	637.22
-442.16	647.08
-450.10	645.79
-442.77	639.20
-444.26	642.27
-449.10	635.24
-440.10	632.44
-438.30	654.99
-451.00	646.71
-450.53	627.44
-444.13	623.62
-444.43	640.21
-436.67	638.01
-441.16	635.29
-448.63	639.03
-446.33	645.60
-461.57	644.80
-454.07	613.33
-443.20	635.40
-446.03	649.60
-452.90	636.99
-450.47	629.87
-437.80	635.29
-452.03	642.25
-450.83	656.26
-433.00	644.39
-446.17	631.18
-447.63	650.94
-447.37	636.88
-444.17	633.26
-439.97	648.50
-457.10	636.82
-443.27	651.77
-445.03	637.78
-448.40	636.87
-457.63	654.52
-445.93	652.83
-430.50	631.14
-469.86	645.70
-455.83	637.58
-450.37	620.84
-451.20	642.77
-465.63	643.40
-453.63	627.98
-465.96	652.77
-452.20	638.52
-464.13	631.20
-457.27	629.40
-463.67	636.03
-458.83	627.60
-465.77	624.52
-465.43	645.29
-456.10	632.25
-451.27	614.96
-471.57	624.21
-454.83	622.76
-463.63	629.72
-468.00	625.34
-464.57	640.09
-468.57	628.34
-464.00	651.10
-470.07	629.55
-461.37	635.22
-475.53	631.95
-465.57	620.83
-464.77	646.57
-479.27	645.78
-466.80	644.15
-478.23	665.10
-476.07	651.75
-475.96	656.21
-484.83	641.38
-485.67	629.51
-485.27	662.86
-482.50	662.54
-469.20	651.16
-480.13	653.44
-470.07	644.89
-473.23	646.41
-473.53	646.56
-485.27	665.60
-475.07	654.70
-485.10	656.45
-471.20	636.60
-468.27	642.93
-490.20	654.38
-484.43	629.32
-469.96	643.33
-486.10	646.97
-475.40	642.01
-481.03	652.33
-485.20	653.76
-487.03	651.22
-478.13	643.18
-473.43	651.53
-480.83	647.26
-481.40	638.71
-475.40	634.15
-478.77	654.89
-480.33	648.18
-478.13	645.14
-480.17	655.41
-483.00	662.03
-479.20	659.43
-480.07	643.37
-485.43	651.06
-482.00	646.88
-479.30	656.78
-478.57	645.15
-481.00	649.28
-469.93	643.09
-491.20	654.54
-477.37	648.15
-471.20	649.29
-472.57	640.58
-482.93	653.52
-465.30	651.83
-484.43	647.91
-483.77	649.66
-496.03	641.19
-469.87	652.69
-490.67	640.84
-478.90	650.40
-491.76	653.01
-473.50	627.26
-475.97	647.49
-489.10	664.21
-478.03	635.53
-483.96	634.01
-482.40	635.55
-479.53	654.40
-473.10	638.82
-487.50	665.52
-486.93	643.03
-495.27	647.89
-490.13	636.44
-498.20	637.83
-489.10	651.67
-477.70	636.70
-477.63	636.74
-486.77	650.63
-496.30	654.30
-490.77	634.75
-469.70	635.83
-476.77	632.66
-491.80	638.15
-491.43	633.30
-484.60	633.81
-484.33	648.40
-494.53	635.14
-481.57	647.40
-478.53	622.04
-477.13	634.48
-482.37	649.29
-482.17	632.72
-482.90	627.97
-479.37	648.39
-492.30	645.78
-490.73	627.95
-486.63	647.38
-489.17	629.74
-484.60	653.39
-499.43	637.33
-503.70	653.42
-487.07	643.63
-491.30	639.58
-486.90	646.63
-493.87	641.63
-493.63	649.47
-494.47	658.68
-490.76	632.46
-487.07	647.75
-499.96	640.59
-485.27	632.97
-489.43	642.93
-476.40	630.15
-490.57	638.12
-500.70	637.57
-481.63	634.75
-479.30	629.80
-491.50	630.54
-493.17	619.96
-484.17	641.93
-493.57	629.05
-504.57	629.53
-504.43	629.11
-498.20	623.31
-487.27	633.20
-490.23	638.88
-508.60	634.62
-503.73	628.33
-496.90	636.22
-495.63	634.46
-514.10	625.98
-481.10	613.36
-492.27	628.21
-501.83	615.53
-490.60	623.13
-504.27	617.12
-498.16	630.94
-499.90	629.86
-498.67	627.48
-481.27	627.37
-504.40	619.08
-497.50	630.90
-509.73	634.98
-499.83	632.45
-509.93	629.39
-493.96	633.21
-493.40	615.13
-507.67	639.86
-505.60	628.98
-507.53	631.05
-504.40	640.95
-497.73	634.55
-510.80	632.38
-492.60	638.47
-501.27	631.85
-509.87	643.47
-505.23	623.64
-516.57	620.87
-512.43	632.26
-508.30	629.21
-519.73	627.89
-514.07	631.22
-506.27	635.73
-518.86	645.45
-512.60	622.52
-509.40	632.16
-504.43	609.78
-520.60	639.51
-509.50	625.00
-519.53	645.82
-514.13	642.08
-521.50	632.47
-526.23	641.60
-511.63	628.31
-518.63	618.17
-510.03	623.49
-510.43	625.03
-524.07	620.90
-523.30	622.11
-513.03	628.89
-516.27	637.76
-509.00	640.06
-525.03	615.82
-512.63	638.82
-516.50	620.20
-521.50	619.06
-510.13	622.44
-503.63	632.91
-512.13	643.31
-524.60	645.64
-507.67	627.07
-503.70	634.46
-513.33	624.94
-509.20	637.24
-502.03	623.98
-506.30	647.67
-509.73	633.35
-505.93	632.93
-513.30	635.58
-513.83	647.57
-515.50	627.30
-520.57	638.93
-514.30	624.68
-516.73	622.79
-517.50	638.98
-507.50	617.68
-517.27	634.42
-525.07	630.50
-517.63	633.40
-508.77	639.07
-518.77	630.61
-519.13	627.14
-529.10	634.06
-524.07	628.31
-513.47	634.14
-501.37	632.67
-505.47	639.85
-496.43	625.41
-508.73	626.10
-507.57	647.78
-509.17	646.39
-522.47	659.10
-506.97	635.10
-513.90	645.24
-517.27	643.15
-511.90	628.56
-520.46	633.29
-513.67	637.99
-513.90	621.47
-516.00	636.28
-520.07	644.33
-514.67	639.56
-503.43	614.01
-513.77	644.17
-519.83	651.24
-509.90	635.25
-522.73	632.90
-505.53	647.72
-516.93	635.87
-518.93	658.73
-514.96	640.85
-516.30	646.40
-514.73	649.29
-509.20	647.24
-523.77	635.28
-516.53	641.47
-504.60	624.15
-515.63	653.22
-512.43	649.16
-514.23	639.76
-516.23	648.14
-500.17	632.17
-506.93	639.70
-518.13	646.47
-508.77	624.63
-504.37	641.23
-513.60	643.04
-522.33	647.52
-519.43	625.06
-513.27	628.36
-513.60	650.80
-518.57	648.40
-511.87	660.50
-508.03	648.42
-515.67	655.35
-501.17	633.42
-516.57	661.28
-511.00	640.78
-512.67	642.54
-509.17	642.69
-513.23	653.24
-508.57	650.81
-512.60	648.02
-513.26	647.64
-502.43	640.27
-503.33	648.84
-514.70	647.28
-507.83	648.91
-508.03	643.88
-507.63	653.19
-520.37	653.18
-511.10	652.31
-509.03	654.91
-511.30	640.39
-502.30	642.99
-529.13	666.28
-521.83	645.54
-509.90	660.66
-523.77	647.59
-502.43	647.89
-503.83	636.68
-510.46	649.95
-500.96	631.27
-503.67	639.79
-517.10	665.18
-508.53	650.53
-512.93	648.38
-513.93	658.05
-503.53	661.11
-509.30	664.63
-500.40	654.84
-510.80	655.08
-517.37	660.99
-508.20	666.62
-512.93	652.65
-510.90	642.60
-486.47	660.38
-518.13	665.20
-506.13	675.13
-504.30	662.55
-514.80	676.55
-518.70	658.95
-512.20	652.10
-517.87	664.82
-507.47	652.63
-517.63	662.24
-512.30	655.76
-507.87	668.89
-500.80	672.52
-506.77	650.44
-503.73	646.65
-514.43	658.13
-528.30	654.37
-511.07	664.90
-516.73	655.05
-504.73	661.49
-501.83	660.67
-506.93	658.56
-502.36	649.73
-502.83	654.84
-509.13	653.42
-503.46	654.70
-526.20	674.86
-507.96	649.17
-523.97	644.71
-513.40	664.78
-507.50	668.50
-503.63	661.48
-510.77	636.23
-507.03	665.93
-521.03	669.34
-505.70	670.82
-510.90	659.32
-515.50	655.42
-516.70	660.49
-505.90	656.41
-507.76	650.95
-514.77	663.11
-509.90	671.77
-509.07	673.42
-503.76	649.01
-503.40	658.87
-511.30	674.87
-512.50	667.17
-516.43	668.60
-516.87	671.88
-507.43	671.77
-511.10	665.36
-522.57	666.49
-524.70	677.94
-517.13	650.16
-495.63	660.29
-519.17	654.59
-514.90	649.24
-516.93	666.87
-518.70	651.91
-504.57	662.35
-512.20	656.71
-510.30	655.79
-507.57	646.14
-520.00	660.98
-505.73	664.24
-518.53	660.86
-520.96	668.76
-520.00	653.59
-505.53	661.38
-520.23	665.87
-522.43	665.86
-523.40	666.62
-526.10	665.88
-522.20	671.77
-513.30	653.42
-521.90	675.90
-503.57	660.17
-518.67	660.15
-504.80	648.67
-513.46	679.47
-528.17	659.34
-504.33	649.27
-521.30	670.37
-513.86	664.86
-514.97	671.33
-510.20	663.57
-516.10	670.77
-515.40	660.39
-520.30	670.13
-527.30	672.71
-518.00	659.01
-508.10	663.17
-499.00	655.14
-515.40	657.68
-517.80	659.43
-516.53	663.32
-505.90	665.29
-506.53	655.87
-507.73	642.79
-521.17	673.66
-526.40	645.31
-514.20	649.84
-525.53	657.07
-516.60	645.73
-523.10	670.52
-514.00	655.72
-520.70	653.11
-526.30	656.51
-528.63	653.58
-539.33	655.33
-525.07	641.05
-538.77	662.21
-538.00	657.65
-525.80	660.79
-520.43	632.82
-538.53	649.51
-529.57	658.41
-520.83	635.68
-529.90	644.85
-537.30	653.35
-521.13	648.41
-508.77	647.27
-528.07	645.02
-527.37	634.87
-526.77	639.44
-534.10	662.43
-527.17	637.84
-522.00	651.64
-515.47	645.51
-526.50	643.99
-519.80	649.36
-535.96	656.86
-535.30	638.30
-531.96	637.85
-546.20	636.89
-534.70	646.61
-522.90	655.09
-524.17	657.12
-522.87	651.52
-524.63	659.66
-534.60	645.14
-521.77	648.87
-518.53	634.17
-527.80	660.48
-535.47	658.44
-521.17	648.55
-532.67	673.08
-521.93	637.30
-512.97	648.79
-525.33	655.34
-536.23	651.37
-517.93	666.54
-528.73	633.24
-542.47	647.16
-534.63	644.20
-539.63	658.80
-513.13	645.81
-516.63	652.43
-529.97	653.39
-528.83	652.95
-527.63	646.78
-525.63	635.76
-533.00	660.60
-537.36	662.55
-534.33	680.30
-538.73	652.82
-521.77	668.22
-525.97	663.90
-535.77	659.49
-530.30	645.97
-525.17	656.04
-517.93	654.77
-529.03	658.45
-523.23	654.55
-534.40	656.60
-541.87	658.93
-529.43	650.18
-537.60	657.99
-518.73	656.41
-525.60	663.29
-527.80	640.86
-536.73	662.09
-534.20	648.91
-535.53	642.21
-526.30	644.33
-518.93	655.34
-529.03	648.13
-528.70	661.71
-530.07	646.03
-523.43	644.59
-522.97	633.63
-545.10	654.15
-536.50	664.15
-530.76	660.53
-540.57	659.05
-539.30	653.80
-543.80	655.59
-524.80	634.30
-525.60	642.82
-531.47	659.64
-508.60	639.93
-516.73	658.49
-525.77	658.41
-534.80	652.29
-524.20	655.09
-534.50	662.28
-525.77	649.60
-510.80	648.82
-525.17	669.38
-536.67	653.56
-526.40	652.83
-519.20	653.40
-525.93	651.36
-528.37	664.01
-519.53	654.49
-517.13	653.23
-529.27	655.17
-513.97	654.95
-539.93	660.51
-534.77	651.41
-528.97	669.65
-515.77	650.86
-532.30	677.63
-529.17	662.51
-520.20	664.52
-527.93	647.45
-535.07	660.63
-521.07	640.87
-529.50	653.71
-527.07	641.96
-530.80	654.40
-525.37	654.26
-537.57	667.70
-543.33	662.59
-534.60	658.70
-532.23	647.12
-524.13	655.59
-533.17	656.45
-525.20	658.65
-534.87	660.86
-521.23	651.44
-534.13	669.90
-514.43	660.56
-519.03	663.76
-531.83	660.69
-531.67	654.39
-537.07	662.67
-521.47	670.99
-520.96	640.13
-527.63	668.85
-532.00	646.08
-533.77	652.68
-530.40	663.46
-515.17	647.26
-527.77	635.39
-541.27	664.11
-530.00	650.25
-534.40	649.41
-532.77	670.20
-538.96	651.49
-532.46	655.97
-535.46	654.13
-535.73	652.26
-531.97	663.69
-533.53	653.07
-533.63	658.00
-534.40	644.21
-541.57	653.16
-532.07	647.26
-535.36	652.61
-533.07	660.23
-524.63	657.23
-509.83	652.75
-534.87	666.56
-528.10	654.49
-549.17	683.39
-530.36	666.71
-536.90	658.06
-536.13	657.46
-530.70	648.46
-538.00	672.17
-532.03	661.42
-531.60	654.50
-531.30	652.83
-533.30	640.58
-527.23	667.46
-531.30	648.21
-539.93	662.39
-527.67	660.87
-525.37	655.48
-522.23	666.51
-534.80	644.74
-533.40	654.37
-532.93	675.86
-532.30	659.08
-539.10	666.70
-522.53	663.46
-538.80	669.72
-516.33	661.37
-530.60	671.03
-531.00	667.80
-532.70	660.58
-523.63	661.34
-523.07	662.35
-527.90	667.89
-545.36	671.92
-527.17	661.66
-519.67	660.16
-533.20	660.11
-533.30	656.95
-524.23	649.86
-524.03	657.31
-530.60	674.20
-538.60	665.82
-528.40	669.33
-519.53	663.74
-531.97	667.51
-518.13	666.03
-526.40	667.41
-533.13	658.27
-516.67	673.48
-533.96	668.07
-531.87	669.81
-532.67	683.21
-520.83	668.07
-531.13	664.93
-521.37	664.08
-531.10	667.15
-516.27	648.64
-530.23	670.45
-527.00	663.86
-525.76	682.73
-532.40	675.39
-533.37	665.18
-527.57	668.10
-525.03	664.86
-531.10	665.17
-542.20	668.66
-534.17	668.08
-536.10	659.32
-528.30	667.38
-528.80	663.59
-533.20	663.45
-546.47	656.45
-532.73	666.97
-528.20	649.50
-520.23	666.53
-530.33	660.04
-538.87	659.84
-538.17	666.52
-546.50	664.66
-546.00	664.27
-544.50	642.02
-548.93	662.48
-530.40	644.58
-543.33	641.52
-536.96	669.57
-552.40	674.13
-543.00	678.07
-544.83	669.24
-536.80	667.43
-538.20	666.99
-542.20	668.02
-539.90	673.31
-529.20	683.11
-543.67	670.90
-540.13	673.12
-544.63	659.59
-541.10	657.63
-541.07	664.50
-553.40	675.46
-549.57	663.87
-532.83	662.58
-536.03	671.34
-547.16	668.10
-553.53	675.09
-546.93	654.16
-533.70	664.83
-538.63	676.96
-536.50	649.05
-532.76	652.68
-553.93	664.27
-550.20	668.55
-556.63	663.65
-555.27	660.47
-534.77	650.39
-551.23	652.79
-550.53	662.92
-549.73	678.66
-545.77	674.64
-549.10	679.99
-542.30	690.58
-535.83	650.65
-556.93	664.90
-555.03	673.80
-546.83	654.55
-551.90	659.09
-551.33	670.55
-555.03	670.03
-541.60	670.97
-560.57	667.05
-554.20	682.85
-542.83	674.31
-543.87	672.49
-540.83	667.11
-531.23	657.60
-547.00	656.50
-536.67	652.97
-564.60	664.44
-550.67	660.59
-549.33	658.79
-556.80	665.23
-541.73	662.94
-553.37	656.44
-544.57	642.95
-559.23	674.59
-549.50	674.20
-545.47	682.86
-551.53	675.76
-550.23	660.95
-552.53	662.85
-554.67	672.59
-551.13	669.58
-536.30	664.58
-544.27	665.42
-543.80	656.87
-530.60	643.61
-552.46	676.48
-542.03	664.21
-540.03	662.25
-560.17	671.28
-550.93	653.32
-538.20	665.52
-554.50	679.88
-546.47	666.29
-555.57	651.86
-553.86	681.44
-560.70	672.11
-555.63	659.28
-553.20	666.73
-552.13	663.09
-559.70	675.68
-548.77	667.65
-550.90	673.87
-550.83	655.16
-562.90	656.25
-535.33	656.73
-550.10	661.12
-555.30	662.33
-559.53	675.03
-558.27	644.68
-546.27	658.56
-559.96	661.44
-557.47	666.66
-550.26	648.10
-545.10	662.07
-549.20	652.67
-543.07	663.58
-547.40	662.96
-546.83	661.34
-556.46	683.32
-539.17	654.17
-543.10	668.38
-553.53	670.12
-536.57	664.39
-554.03	663.80
-554.20	683.02
-555.93	671.71
-563.60	655.48
-544.27	671.27
-543.07	664.88
-553.43	651.22
-563.63	664.55
-564.30	664.75
-550.80	658.20
-551.60	662.01
-548.13	668.12
-551.10	661.65
-562.67	682.09
-547.50	664.83
-547.10	656.96
-558.00	657.98
-553.73	656.25
-540.20	660.72
-550.80	661.06
-555.60	668.71
-547.67	659.12
-545.73	657.65
-563.30	671.06
-548.30	655.57
-565.50	664.35
-543.77	659.02
-558.87	660.36
-549.43	670.23
-560.47	663.45
-561.30	654.50
-551.90	659.99
-550.57	650.49
-562.10	686.30
-549.07	671.50
-555.27	660.30
-552.70	665.21
-549.00	666.10
-554.40	675.73
-546.97	659.68
-540.43	668.97
-546.33	659.73
-566.27	682.02
-550.73	675.34
-559.97	669.72
-558.40	681.49
-548.96	670.09
-548.93	686.37
-555.50	655.38
-536.40	663.40
-540.50	669.01
-547.20	675.71
-554.36	662.72
-545.43	674.92
-547.63	658.86
-559.20	690.76
-557.90	695.73
-552.73	669.70
-538.70	641.00
-551.70	683.24
-542.83	662.00
-547.93	671.06
-558.96	670.67
-569.83	678.30
-537.70	661.02
-555.33	682.68
-551.60	682.94
-547.83	668.35
-555.57	665.02
-546.76	668.73
-551.13	676.33
-560.07	687.74
-554.00	668.79
-557.67	678.22
-560.46	658.78
-545.20	669.90
-551.77	658.79
-557.63	665.17
-545.33	656.10
-554.83	672.42
-559.43	657.89
-562.57	678.03
-560.30	663.15
-550.63	668.13
-561.70	680.01
-539.37	660.41
-552.53	653.94
-550.33	665.49
-550.77	650.91
-562.13	668.31
-546.97	645.46
-547.37	664.54
-551.27	684.75
-549.93	655.33
-546.20	659.74
-556.60	668.96
-554.80	670.86
-561.17	691.64
-552.83	682.54
-553.20	703.40
-571.76	683.96
-560.37	681.06
-555.27	673.76
-563.37	665.69
-557.80	662.42
-540.46	652.26
-548.30	682.22
-552.13	659.55
-557.43	653.07
-551.57	655.19
-544.77	665.66
-566.80	675.23
-554.60	656.97
-563.60	665.88
-558.87	669.16
-560.60	656.90
-551.90	677.53
-561.60	648.87
-549.53	675.97
-553.33	660.91
-551.40	658.97
-553.37	662.61
-550.07	664.65
-545.00	662.91
-558.10	677.96
-557.10	681.22
-570.17	686.02
-546.40	683.87
-549.86	668.76
-548.26	642.18
-562.23	662.34
-550.73	651.95
-553.43	682.74
-563.50	691.30
-579.83	672.44
-565.43	674.07
-553.20	677.70
-546.87	686.75
-557.67	679.22
-556.26	666.47
-569.73	681.71
-555.07	661.09
-554.17	665.32
-570.70	675.69
-559.87	670.30
-555.57	668.74
-561.96	672.81
-553.33	676.27
-561.53	687.61
-556.67	687.67
-558.83	691.38
-571.23	700.60
-560.03	677.61
-561.77	693.20
-559.73	666.74
-568.40	663.74
-552.63	670.08
-560.10	676.01
-561.83	667.20
-554.37	666.45
-554.60	667.67
-561.70	680.72
-551.73	683.17
-563.80	677.93
-570.70	663.29
-563.73	684.37
-557.50	677.66
-561.10	683.62
-560.83	666.92
-549.50	666.72
-567.90	665.43
-544.50	661.64
-566.57	670.55
-569.63	674.36
-562.87	674.51
-564.53	679.48
-566.90	649.73
-565.70	685.87
-574.50	650.40
-564.67	664.30
-546.67	658.52
-537.90	658.72
-551.33	661.93
-559.40	675.76
-550.90	668.61
-573.80	652.53
-563.73	671.84
-580.03	669.75
-558.57	652.23
-564.46	678.14
-562.97	664.54
-554.83	645.65
-539.03	668.38
-572.93	672.00
-572.93	689.76
-566.23	664.78
-575.13	669.87
-572.00	667.68
-569.20	659.74
-566.07	669.26
-558.80	675.26
-557.63	685.10
-568.26	654.03
-556.76	666.05
